9.599E1,7.539E-1,?,4.957E2,1.256E-3,9.652E-2,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.62E-1,-1.019E-1,3.273E-3,3.526E-2,4.097E-2,1.526E-2,3.717E-2,1.404E-1,9.442E-2,0E0,5.857E-1,1.139E2,5.589E3,1.231E5,5.722E7,Ob-La-Di  Ob-La-Da,Tokyo Kosei Wind Orchestra,Instrumental,A,205048,128,122
1.213E2,8.477E-1,?,6.362E2,1.639E-3,1.467E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.468E-2,9.905E-2,7.379E-2,-3.811E-2,9.901E-2,1.029E-1,-5.383E-2,7.175E-3,-3.468E-2,0E0,8.126E-1,1.273E2,5.208E3,3.887E4,5.024E7,Beach Fire Dancers,Govi,Instrumental,A,236760,128,121
1.291E2,8.594E-1,?,6.979E2,1.497E-3,1.41E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.572E-2,9.892E-2,1.077E-1,1.098E-1,-5.436E-2,-2.697E-2,7.265E-2,8.711E-2,-6.447E-2,0E0,7.774E-1,1.297E2,5.073E3,1.704E4,4.75E7,Beach Fire Dancers,Govi,Instrumental,A,236760,128,121
1.196E2,7.617E-1,?,8.265E2,1.248E-3,9.972E-2,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.076E-1,2.153E-1,7.347E-2,4.608E-2,2.256E-2,-6.026E-2,-8.632E-2,-4.633E-2,1.972E-2,0E0,5.365E-1,1.237E2,4.739E3,3.117E4,4.51E7,Beach Fire Dancers,Govi,Instrumental,A,236760,128,121
1.198E2,8.594E-1,?,7.157E2,1.01E-3,9.019E-2,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.288E-2,-6.867E-2,2.858E-1,1.597E-1,8.148E-2,5.172E-3,-2.103E-2,5.933E-2,2.883E-2,0E0,4.674E-1,1.256E2,5.344E3,7.298E4,5.142E7,Fuego,Paco Nula,Instrumental,A,229342,128,122
1.406E2,8.672E-1,?,6.728E2,7.957E-4,7.704E-2,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.9E-2,8.501E-2,2.239E-3,1.607E-1,1.911E-1,2.073E-2,-8.726E-2,7.121E-2,-3.529E-2,0E0,4.022E-1,1.349E2,5.394E3,-6.257E4,5.29E7,Fuego,Paco Nula,Instrumental,A,229342,128,122
1.198E2,8.164E-1,?,6.286E2,1.914E-3,1.622E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.997E-2,2.69E-2,5.37E-2,2.319E-2,-1.72E-2,2.841E-2,-5.365E-2,1.438E-2,7.576E-2,0E0,9.269E-1,1.248E2,5.164E3,2.647E4,5.066E7,Fuego,Paco Nula,Instrumental,A,229342,128,122
1.131E2,7.422E-1,?,6.358E2,9.254E-4,1.04E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.12E-1,-9.316E-2,-8.88E-2,4.146E-2,-5.25E-2,7.773E-2,3.608E-3,-4.675E-2,-8.544E-2,0E0,4.454E-1,1.191E2,5.179E3,2.27E4,5.261E7,Barcelona Nights,Ottmar Liebert,Instrumental,A,244075,128,116
1.25E2,8.633E-1,?,8.042E2,9.083E-4,1.039E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.009E-2,-6.483E-2,-3.931E-2,3.28E-2,-1.835E-2,-1.172E-1,-9.785E-2,-2.431E-2,-3.645E-2,0E0,4.807E-1,1.272E2,5.84E3,-1.223E2,5.83E7,Barcelona Nights,Ottmar Liebert,Instrumental,A,244075,128,116
1.073E2,6.797E-1,?,7.666E2,1.359E-3,1.288E-1,?,9.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.015E-1,3.503E-2,-1.564E-2,1.426E-2,2.162E-1,-2.286E-2,-4.844E-2,-9.846E-2,-7.498E-2,0E0,6.523E-1,1.162E2,5.023E3,7.506E4,5.073E7,Barcelona Nights,Ottmar Liebert,Instrumental,A,244075,128,116
1.178E2,7.344E-1,?,7.848E2,1.8E-3,1.64E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.003E-2,-1.655E-2,-1.726E-1,-1.077E-1,-5.131E-3,-1.907E-1,4.158E-2,5.964E-2,-7.7E-2,0E0,8.024E-1,1.214E2,5.481E3,-1.554E4,5.481E7,Polka Caribena,Rey Casas,Instrumental,A,206693,128,116
1.554E2,9.258E-1,?,6.54E2,2.099E-3,1.704E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.372E-2,3.015E-2,-8.658E-2,-4.217E-2,9.695E-2,-1.454E-1,3.156E-3,1.305E-1,-1.717E-2,0E0,9.644E-1,1.425E2,5.201E3,-7.735E4,5.34E7,Polka Caribena,Rey Casas,Instrumental,A,206693,128,116
1.138E2,7.227E-1,?,6.577E2,1.928E-3,1.682E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.194E-2,-4.404E-2,-1.448E-1,-2.999E-2,2.03E-2,-1.754E-1,-2.915E-2,2.65E-2,2.542E-2,0E0,9.212E-1,1.204E2,5.346E3,-1.899E4,5.33E7,Polka Caribena,Rey Casas,Instrumental,A,206693,128,116
1.352E2,9.023E-1,?,6.531E2,1.427E-3,1.251E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.113E-2,-1.044E-1,-6.029E-2,-1.12E-1,1.027E-1,7.548E-2,3.714E-2,-7.165E-2,-3.529E-2,0E0,7.201E-1,1.319E2,5.992E3,-2.948E4,6.228E7,The Night,Ottmar Liebert,Instrumental,A,256326,128,165
1.052E2,7.93E-1,?,6.093E2,1.309E-3,1.201E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.727E-1,-4.271E-2,1.01E-2,3.164E-2,-8.553E-2,-7.353E-2,-4.521E-2,-1.514E-1,5.401E-3,0E0,6.469E-1,1.169E2,5.698E3,7.298E4,5.66E7,The Night,Ottmar Liebert,Instrumental,A,256326,128,165
1.23E2,8.633E-1,?,7.351E2,1.185E-3,1.194E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.176E-1,-2.056E-1,-1.421E-2,-2.723E-2,5.758E-2,6.642E-2,2.071E-3,9.681E-2,5.597E-2,0E0,6.194E-1,1.256E2,5.725E3,1.024E4,5.729E7,The Night,Ottmar Liebert,Instrumental,A,256326,128,165
1.315E2,8.398E-1,?,8.826E2,1.474E-3,1.449E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.639E-2,-1.401E-2,-1.287E-2,-1.003E-2,-1.047E-1,-1.165E-1,-3.572E-2,1.946E-3,-7.546E-3,0E0,6.962E-1,1.296E2,5.282E3,-5.662E4,5.155E7,Gipsy,Jesse Cook,Instrumental,A,148310,128,116
1.212E2,8.359E-1,?,6.526E2,1.403E-3,1.336E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.417E-2,1.834E-2,5.533E-3,-8.169E-2,3.136E-2,4.241E-2,-8.059E-2,-5.939E-2,-2.114E-2,0E0,7.019E-1,1.247E2,5.249E3,4.236E4,5.181E7,Gipsy,Jesse Cook,Instrumental,A,148310,128,116
1.176E2,8.477E-1,?,6.198E2,1.853E-3,1.616E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.394E-3,-2.556E-2,7.313E-2,2.507E-2,1.423E-1,-4.892E-2,2.203E-2,1.144E-1,-1.001E-1,0E0,8.051E-1,1.237E2,5.384E3,7.359E4,5.242E7,Gipsy,Jesse Cook,Instrumental,A,148310,128,116
1.357E2,8.242E-1,?,6.753E2,1.375E-3,1.294E-1,?,1.23E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.286E-1,7.729E-3,-5.116E-2,1.075E-2,-6.915E-3,-6.951E-2,-7.489E-2,-3.229E-2,4.849E-2,0E0,6.604E-1,1.323E2,5.263E3,-4.38E4,5.239E7,Tema De Amor De La Princesa Leia,Raul Di Blasio,Instrumental,A,181564,128,121
1.565E2,8.906E-1,?,6.954E2,1.437E-3,1.415E-1,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.655E-1,-2.736E-2,-2.576E-2,-5.791E-2,-2.341E-2,2.157E-2,-4.787E-2,1.8E-2,-6.126E-2,0E0,6.95E-1,1.431E2,5.119E3,-1.211E5,5.292E7,Tema De Amor De La Princesa Leia,Raul Di Blasio,Instrumental,A,181564,128,121
1.327E2,8.633E-1,?,7.535E2,1.56E-3,1.271E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.999E-2,4.084E-3,-9.07E-2,3.857E-2,3.003E-2,-6.793E-2,-2.795E-2,1.441E-2,-5.572E-2,0E0,7.472E-1,1.315E2,5.732E3,-6.588E4,5.919E7,Tema De Amor De La Princesa Leia,Raul Di Blasio,Instrumental,A,181564,128,121
1.143E2,8.711E-1,?,8.743E2,1.356E-3,1.125E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.068E-1,-1.269E-1,-1.391E-2,-7.569E-2,-3.978E-2,1.608E-2,-6.093E-2,2.195E-3,7.008E-2,0E0,5.904E-1,1.229E2,6.264E3,2.065E4,6.587E7,Water Dance,Roberto Perera,Instrumental,A,249090,128,117
1.257E2,8.75E-1,?,6.575E2,1.278E-3,1.214E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.012E-1,-6.893E-2,2.509E-2,-4.976E-2,-5.618E-2,-1.407E-2,-6.139E-2,-8.539E-3,1.097E-1,0E0,6.285E-1,1.288E2,5.57E3,1.603E4,5.694E7,Water Dance,Roberto Perera,Instrumental,A,249090,128,117
1.129E2,7.305E-1,?,6.961E2,1.126E-3,1.101E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.42E-1,-1.204E-1,-4.285E-2,-1.208E-1,1.128E-1,-1.273E-1,-5.642E-2,3.434E-2,-2.321E-2,0E0,5.447E-1,1.193E2,5.157E3,5.267E4,4.888E7,Water Dance,Roberto Perera,Instrumental,A,249090,128,117
1.309E2,8.438E-1,?,7.275E2,1.801E-3,1.773E-1,?,9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.569E-2,-1.005E-2,-8.721E-3,-1.423E-1,-5.396E-3,8.151E-2,-5.052E-2,6.035E-2,-4.239E-3,0E0,9.091E-1,1.295E2,5.164E3,-4.262E4,5.208E7,Rhumba De La Noche,Govi,Instrumental,A,323252,128,120
1.443E2,8.75E-1,?,5.195E2,2.062E-3,1.715E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.292E-2,-3.149E-2,1.792E-2,-9.176E-2,-1.264E-1,-3.268E-2,8.435E-5,-6.84E-2,-1.062E-1,0E0,9.794E-1,1.381E2,5.103E3,-5.811E4,4.861E7,Rhumba De La Noche,Govi,Instrumental,A,323252,128,120
9.511E1,8.398E-1,?,7.139E2,1.684E-3,1.36E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.21E-1,-8.073E-2,-1.574E-2,-1.206E-1,-1.999E-2,1.702E-2,-4.882E-2,-5.394E-3,-5.745E-2,0E0,6.864E-1,1.193E2,6.724E3,2.778E4,7.43E7,Rhumba De La Noche,Govi,Instrumental,A,323252,128,120
1.114E2,8.047E-1,?,1.059E3,1.006E-3,1.401E-1,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.595E-2,1.957E-2,2.468E-2,4.889E-2,-1.26E-1,1.279E-1,-4.469E-2,3.367E-3,-1.225E-3,0E0,5.226E-1,1.201E2,5.712E3,4.673E4,5.537E7,Pontejo,Roberto Perera,Instrumental,A,139010,128,122
9.067E1,6.719E-1,?,7.776E2,1.979E-3,1.668E-1,?,9.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.233E-2,-1.633E-2,-2.511E-3,6.817E-2,-1.041E-1,-2.797E-2,-2.732E-2,4.301E-2,-5.826E-2,0E0,9.464E-1,1.067E2,5.06E3,1.342E5,5.256E7,Pontejo,Roberto Perera,Instrumental,A,139010,128,122
1.335E2,8.477E-1,?,6.723E2,1.837E-3,1.628E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.554E-2,-1.009E-1,4.548E-3,-1.493E-2,3.492E-2,3.327E-2,4.355E-2,5.872E-3,-6.696E-2,0E0,9.469E-1,1.312E2,5.229E3,-1.353E4,5.027E7,Pontejo,Roberto Perera,Instrumental,A,139010,128,122
1.387E2,8.398E-1,?,6.78E2,1.146E-3,9.823E-2,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.337E-1,7.369E-2,5.71E-3,5.919E-2,-1.486E-1,-7.298E-2,-2.882E-2,1.785E-2,1.294E-1,0E0,5.302E-1,1.334E2,5.638E3,-6.623E4,5.656E7,Vete Con El,Adolfo & Gustavo Angel,Instrumental,A,156721,128,127
1.399E2,8.516E-1,?,9.142E2,9.609E-4,9.96E-2,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.373E-2,-7.1E-2,-1.262E-1,-1.886E-2,-2.856E-2,1.769E-2,4.831E-2,-1.054E-2,3.948E-2,0E0,4.867E-1,1.337E2,5.672E3,-9.071E4,5.902E7,Vete Con El,Adolfo & Gustavo Angel,Instrumental,A,156721,128,127
1.42E2,8.32E-1,?,8.839E2,1.183E-3,1.076E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.683E-2,1.45E-2,-1.514E-1,1.128E-1,2.763E-2,1.08E-1,-1.861E-1,1.571E-1,1.141E-1,0E0,5.326E-1,1.331E2,5.142E3,-4.983E4,4.718E7,Vete Con El,Adolfo & Gustavo Angel,Instrumental,A,156721,128,127
1.325E2,8.32E-1,?,6.647E2,1.577E-3,1.373E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.352E-2,3.077E-2,-5.063E-2,-8.072E-2,3.302E-2,1.648E-1,4.886E-2,-1.197E-1,-3.445E-2,0E0,7.523E-1,1.307E2,5.427E3,-3.726E4,5.341E7,Amor Amor,Paco Nula,Instrumental,A,152542,128,110
1.42E2,8.906E-1,?,6.475E2,1.715E-3,1.331E-1,?,1.3E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.289E-1,7.374E-2,4.007E-2,1.164E-1,1.422E-1,-1.779E-2,1.202E-2,4.338E-2,-1.019E-1,0E0,8.091E-1,1.36E2,4.977E3,-2.745E4,4.679E7,Amor Amor,Paco Nula,Instrumental,A,152542,128,110
1.487E2,9.258E-1,?,6.57E2,1.529E-3,1.507E-1,?,1.39E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.116E-1,-6.952E-2,-1.253E-1,-4.137E-2,-5.513E-3,-3.257E-2,-5.524E-2,-2.432E-2,6.335E-2,0E0,8.036E-1,1.359E2,5.759E3,-6.687E4,6.063E7,Amor Amor,Paco Nula,Instrumental,A,152542,128,110
1.061E2,7.617E-1,?,5.714E2,1.885E-3,1.836E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.143E-1,-1.425E-1,-1.322E-1,-3.163E-3,2.28E-2,1.133E-2,-3.119E-2,9.744E-2,-7.454E-2,0E0,9.695E-1,1.17E2,5.733E3,5.092E4,5.759E7,Noches De San Miguel,Lara & Reyes,Instrumental,A,311262,128,120
1.264E2,8.672E-1,?,7.928E2,1.718E-3,1.677E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.024E-1,4.46E-2,3.091E-2,-1.978E-1,-6.014E-3,8.245E-2,-1.917E-2,1.184E-1,5.608E-2,0E0,8.246E-1,1.277E2,5.782E3,-1.673E4,5.9E7,Noches De San Miguel,Lara & Reyes,Instrumental,A,311262,128,120
1.212E2,8.008E-1,?,7.709E2,1.678E-3,1.652E-1,?,8.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.874E-1,-5.33E-3,-1.697E-1,-1.704E-1,-4.444E-2,-3.955E-2,-1.023E-1,1.771E-2,-2.805E-2,0E0,7.737E-1,1.267E2,5.306E3,-2.509E4,5.513E7,Noches De San Miguel,Lara & Reyes,Instrumental,A,311262,128,120
1.229E2,8.203E-1,?,5.865E2,1.536E-3,1.437E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.194E-2,1.052E-1,-2.895E-2,-1.396E-1,-1.167E-2,-2.199E-2,6.494E-2,7.726E-2,1.543E-2,0E0,8.003E-1,1.255E2,5.013E3,2.369E4,4.826E7,Gypsy Earrings,Strunz & Farah,Instrumental,A,238772,128,124
1.215E2,8.633E-1,?,6.394E2,1.098E-3,1.225E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.483E-2,-1.044E-2,-5.843E-2,-2.784E-2,5.503E-2,-1.327E-1,-7.367E-3,-1.378E-2,-4.184E-2,0E0,5.802E-1,1.259E2,5.686E3,1.322E4,5.738E7,Gypsy Earrings,Strunz & Farah,Instrumental,A,238772,128,124
1.177E2,7.344E-1,?,5.844E2,1.095E-3,1.174E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.018E-2,1.115E-1,-2.055E-2,3.043E-2,3.166E-2,4.071E-2,8.151E-2,-4.652E-3,-6.358E-2,0E0,5.861E-1,1.232E2,4.882E3,2.492E4,4.754E7,Gypsy Earrings,Strunz & Farah,Instrumental,A,238772,128,124
1.27E2,8.203E-1,?,5.868E2,1.193E-3,1.126E-1,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.051E-1,3.029E-2,-2.165E-2,8.82E-3,-2.31E-1,-7.469E-2,9.952E-2,9.111E-2,3.146E-3,0E0,5.894E-1,1.297E2,5.359E3,-5.915E3,4.966E7,Philippe Audin - Ocarina II,Diego Modena & Jean,Instrumental,A,207895,128,102
1.075E2,7.266E-1,?,8.419E2,1.441E-3,1.323E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.745E-1,-8.105E-2,-9.132E-2,-1.127E-1,2.039E-2,-5.907E-2,-4.136E-2,-6.685E-2,-7.998E-2,0E0,6.542E-1,1.168E2,5.661E3,3.482E4,5.773E7,Philippe Audin - Ocarina II,Diego Modena & Jean,Instrumental,A,207895,128,102
1.33E2,8.555E-1,?,5.422E2,1.099E-3,1.045E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.653E-2,3.132E-2,3.381E-3,9.307E-4,7.763E-3,-1.865E-2,-9.7E-3,2.807E-3,-1.647E-2,0E0,5.811E-1,1.29E2,5.483E3,-1.268E4,5.25E7,Philippe Audin - Ocarina II,Diego Modena & Jean,Instrumental,A,207895,128,102
1.354E2,7.305E-1,?,6.888E2,1.834E-3,1.565E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.883E-2,5.57E-2,4.004E-2,-2.068E-2,1.737E-1,-5.906E-2,5.533E-3,-8.235E-2,-3.732E-2,0E0,8.271E-1,1.317E2,4.634E3,-3.358E4,4.374E7,Pajaro Campana,Raul Di Blasio,Instrumental,A,206119,128,185
1.497E2,8.867E-1,?,6.562E2,1.546E-3,1.381E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.399E-1,-8.649E-3,-4.613E-2,3.623E-2,-3.209E-3,-6.01E-2,-2.346E-2,-4.984E-2,-4.922E-2,0E0,7.819E-1,1.401E2,5.291E3,-1.052E5,5.26E7,Pajaro Campana,Raul Di Blasio,Instrumental,A,206119,128,185
1.636E2,9.141E-1,?,6.363E2,8.658E-4,6.888E-2,?,1.33E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.279E-1,-1.663E-1,-1.558E-1,7.797E-2,6.985E-3,1.68E-2,-2.133E-2,7.442E-2,-3.574E-2,0E0,3.763E-1,1.44E2,6.218E3,-1.752E5,6.641E7,Pajaro Campana,Raul Di Blasio,Instrumental,A,206119,128,185
