1.209E2,8.594E-1,?,8.471E2,8.204E-4,1.115E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.025E-2,-6.873E-2,-1.575E-1,-1.94E-2,-3.925E-2,-3.244E-2,2.342E-2,5.441E-3,2.253E-1,0E0,4.064E-1,1.248E2,5.93E3,8.08E3,5.98E7,My Heart Will Go On,Frank,Instrumental,C,281456,128,200
1.2E2,8.242E-1,?,9.352E2,1.161E-3,1.136E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.878E-2,1.09E-1,3.258E-2,-7.249E-2,1.603E-1,-7.043E-2,-1.523E-1,7.064E-2,-4.153E-2,0E0,5.25E-1,1.229E2,5.292E3,7.73E4,5.199E7,My Heart Will Go On,Frank,Instrumental,C,281456,128,200
8.754E1,5.234E-1,?,6.839E2,1.375E-3,1.137E-1,?,9.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.499E-1,1.24E-1,-1.345E-1,1.202E-1,-2.773E-2,1.049E-1,-9.053E-2,5.366E-2,-1.696E-1,0E0,5.688E-1,1.025E2,4.29E3,1.406E5,4.285E7,Love Will Conquer All,The Gary Tesca Orchestra,Instrumental,C,344777,128,100
1.151E2,7.109E-1,?,6.897E2,1.269E-3,1.128E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.739E-2,1.031E-1,-7.258E-2,2.042E-1,-1.546E-2,6.812E-2,1.25E-1,-1.305E-2,2.915E-2,0E0,6.271E-1,1.184E2,4.727E3,3.441E4,4.353E7,Love Will Conquer All,The Gary Tesca Orchestra,Instrumental,C,344777,128,100
1.401E2,8.125E-1,?,8.304E2,1.326E-3,1.316E-1,?,1.31E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.414E-1,1.068E-1,-1.139E-1,4.842E-2,-1.441E-1,1.516E-2,5.742E-2,3.418E-3,1.144E-1,0E0,6.585E-1,1.34E2,4.81E3,-5.2E4,4.431E7,Love Will Conquer All,The Gary Tesca Orchestra,Instrumental,C,344777,128,100
9.879E1,8.867E-1,?,4.279E2,1.682E-3,1.509E-1,?,9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.349E-1,-3.17E-1,6.047E-2,5.911E-2,1.307E-1,1.407E-1,-1.534E-2,4.579E-2,-8.399E-2,0E0,7.628E-1,1.159E2,6.649E3,1.023E5,6.991E7,Lady in Red,Shadows,Instrumental,C,245720,128,153
1.325E2,9.219E-1,?,8.396E2,1.45E-3,1.443E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.217E-2,-8.237E-2,-5.365E-2,5.963E-2,4.765E-2,-6.181E-3,7.267E-2,-5.475E-3,-3.624E-2,0E0,6.875E-1,1.306E2,5.696E3,4.21E4,5.579E7,Lady in Red,Shadows,Instrumental,C,245720,128,153
1.361E2,8.398E-1,?,7.121E2,1.346E-3,1.225E-1,?,1.24E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.57E-1,5.757E-2,-1.733E-1,-1.265E-1,1.084E-1,3.33E-2,9.883E-2,1.904E-3,-5.936E-2,0E0,6.338E-1,1.339E2,5.117E3,-4.955E4,5.303E7,Lady in Red,Shadows,Instrumental,C,245720,128,153
1.34E2,8.789E-1,?,6.256E2,1.476E-3,1.352E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.881E-2,-8.704E-2,-5.648E-2,-1.549E-1,5.429E-3,4.316E-2,-1.121E-1,5.98E-2,-1.033E-1,0E0,7.201E-1,1.314E2,5.818E3,-5.918E4,6.177E7,Matandome Suavemente Con Su Cancion,Caravelli,Instrumental,C,203794,128,200
9.905E1,6.758E-1,?,8.172E2,6.428E-4,5.184E-2,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.1E-1,5.018E-2,-1.981E-2,3.466E-2,-7.3E-2,4.154E-2,5.657E-2,1.235E-1,7.298E-3,0E0,2.792E-1,1.112E2,4.805E3,1.219E5,4.777E7,Matandome Suavemente Con Su Cancion,Caravelli,Instrumental,C,203794,128,200
1.251E2,8.555E-1,?,5.755E2,1.355E-3,1.074E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.706E-2,2.593E-2,1.067E-1,-3.634E-2,2.854E-2,3.034E-2,3.846E-3,-6.666E-2,8.696E-2,0E0,6.551E-1,1.266E2,5.336E3,3.687E4,5.228E7,Matandome Suavemente Con Su Cancion,Caravelli,Instrumental,C,203794,128,200
8.614E1,7.969E-1,?,5.151E2,8.942E-4,7.546E-2,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.599E-1,-2.051E-2,2.341E-2,2.134E-2,-2.286E-1,3.403E-2,8.868E-3,-1.479E-2,-5.984E-2,0E0,3.592E-1,1.102E2,6.189E3,1.222E5,6.429E7,Ben ( Michael Jackson ),Smooth Groove Masters,Instrumental,C,158915,128,143
1.141E2,7.891E-1,?,8.117E2,1.079E-3,1.246E-1,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.669E-1,-4.804E-2,-3.399E-2,-3.899E-2,-1.085E-1,1.357E-1,1.473E-1,-3.091E-2,3.338E-2,0E0,5.741E-1,1.218E2,5.256E3,4.098E4,5.096E7,Ben ( Michael Jackson ),Smooth Groove Masters,Instrumental,C,158915,128,143
8.033E1,7.539E-1,?,6.466E2,7.484E-4,6.762E-2,?,7.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.73E-1,-1.286E-1,-1.306E-1,1.654E-2,-3.929E-2,-1.028E-1,4.458E-2,-8.824E-2,-1.916E-3,0E0,3.114E-1,1.045E2,6.053E3,1.695E5,6.488E7,Ben ( Michael Jackson ),Smooth Groove Masters,Instrumental,C,158915,128,143
1.149E2,8.32E-1,?,8.287E2,1.181E-3,1.112E-1,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.638E-2,-3.845E-2,4.958E-2,7.39E-2,-6.748E-2,-8.883E-2,3.416E-2,-5.247E-2,-1.24E-1,0E0,5.75E-1,1.223E2,5.649E3,4.258E4,5.694E7,My Heart Will Go On,Javier Ricardo,Instrumental,C,320274,128,173
1.209E2,7.93E-1,?,6.52E2,1.01E-3,1.055E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.097E-1,-1.399E-1,-3.28E-4,-7.406E-2,2.128E-2,-4.06E-2,2.065E-2,1.152E-1,3.463E-2,0E0,5.211E-1,1.244E2,5.418E3,2.95E4,5.433E7,My Heart Will Go On,Javier Ricardo,Instrumental,C,320274,128,173
8.356E1,6.25E-1,?,8.329E2,1.391E-3,1.135E-1,?,7.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.836E-1,1.067E-1,-7.004E-3,4.431E-2,-1.186E-2,-2.056E-2,1.169E-1,3.506E-2,-7.098E-2,0E0,5.493E-1,1.036E2,4.849E3,1.515E5,4.888E7,My Heart Will Go On,Javier Ricardo,Instrumental,C,320274,128,173
1.064E2,8.398E-1,?,6.53E2,1.854E-3,1.557E-1,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.263E-2,-1.293E-1,-7.745E-2,-5.258E-3,2.255E-3,4.315E-2,-9.824E-2,-5.388E-2,-5.736E-2,0E0,8.324E-1,1.192E2,6.214E3,4.517E4,6.349E7,You Are,The Gary Tesca Orchestra,Instrumental,C,260924,128,112
1.096E2,8.672E-1,?,7.641E2,1.468E-3,1.421E-1,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.298E-1,-1.964E-1,2.469E-2,-1.118E-1,-4.702E-2,-1.101E-3,-3.156E-2,3.002E-2,9.27E-2,0E0,6.766E-1,1.206E2,6.231E3,8.51E4,6.55E7,You Are,The Gary Tesca Orchestra,Instrumental,C,260924,128,112
7.892E1,6.289E-1,?,5.83E2,1.982E-3,1.465E-1,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.509E-1,-5.189E-2,-8.4E-2,-5.993E-2,5.926E-2,-8.327E-3,1.035E-2,-2.141E-2,-8.406E-2,0E0,8.201E-1,1.045E2,5.443E3,1.505E5,5.751E7,You Are,The Gary Tesca Orchestra,Instrumental,C,260924,128,112
1.55E2,8.945E-1,?,6.624E2,1.238E-3,1.148E-1,?,1.28E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.394E-1,8.868E-3,3.72E-2,-8.168E-2,6.331E-2,1.917E-1,5.364E-2,-1.702E-2,-1.348E-2,0E0,5.926E-1,1.423E2,5.048E3,-7.807E4,4.959E7
1.358E2,8.633E-1,?,6.967E2,1.372E-3,1.153E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.685E-2,1.076E-1,1.434E-1,4.254E-2,-1.03E-1,4.953E-2,-1.547E-2,-4.775E-3,-7.306E-2,0E0,6.51E-1,1.331E2,5.06E3,-3.454E4,4.885E7
1.222E2,8.633E-1,?,8.129E2,9.006E-4,9.251E-2,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.759E-2,-2.871E-2,4.46E-2,-1.757E-1,-9.376E-2,4.101E-2,-6.631E-2,4.171E-2,-1.569E-2,0E0,4.447E-1,1.261E2,5.629E3,1.216E4,5.806E7
1.223E2,8.438E-1,?,5.035E2,1.125E-3,1.058E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.809E-2,-1.81E-2,8.311E-2,6.243E-2,-9.799E-2,6.803E-2,-5.498E-2,4.114E-2,-7.289E-2,0E0,5.963E-1,1.25E2,4.969E3,4.004E4,4.615E7,Than You For The Music,Franck Pourcel,Instrumental,C,176835,128,103
9.819E1,7.93E-1,?,8.331E2,1.254E-3,1.187E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.308E-1,-1.859E-2,4.857E-2,4.214E-2,8.174E-3,5.159E-2,-1.547E-1,6.952E-2,-5.382E-2,0E0,5.924E-1,1.116E2,5.737E3,1.076E5,5.818E7,Than You For The Music,Franck Pourcel,Instrumental,C,176835,128,103
1.287E2,8.32E-1,?,7.823E2,1.119E-3,9.656E-2,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.748E-2,-3.546E-2,-1.983E-2,-2.563E-2,4.425E-2,-9.84E-2,6.014E-2,6.745E-2,3.485E-2,0E0,5.295E-1,1.277E2,5.941E3,-3.248E4,6.145E7,Than You For The Music,Franck Pourcel,Instrumental,C,176835,128,103
1.133E2,8.203E-1,?,7.717E2,1.413E-3,1.202E-1,?,9.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.569E-1,-2.811E-3,1.92E-2,-4.698E-2,-2.206E-2,2.595E-2,1.605E-1,-1.749E-1,4.067E-2,0E0,6.248E-1,1.17E2,5.303E3,7.832E4,5.342E7,You Are The Sunshine Of My Life,The Bruno Bertone Orchestra,Instrumental,C,224039,128,57
1.318E2,8.398E-1,?,5.375E2,9.592E-4,1.032E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.428E-3,4.241E-2,-4.933E-2,3.19E-3,-1.114E-1,7.63E-2,-1.648E-3,1.986E-2,-5.688E-3,0E0,5.668E-1,1.291E2,5.155E3,-1.825E4,4.975E7,You Are The Sunshine Of My Life,The Bruno Bertone Orchestra,Instrumental,C,224039,128,57
1.442E2,8.477E-1,?,6.299E2,1.258E-3,1.26E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.137E-1,7.679E-2,3.972E-2,-2.564E-2,-1.346E-2,-1.569E-1,-2.967E-3,2.993E-2,-5.862E-2,0E0,7.011E-1,1.381E2,4.922E3,-5.806E4,4.66E7,You Are The Sunshine Of My Life,The Bruno Bertone Orchestra,Instrumental,C,224039,128,57
1.497E2,8.711E-1,?,6.524E2,1.465E-3,1.197E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.3E-2,6.611E-2,1.191E-2,-1.184E-2,8.041E-2,-5.088E-3,1.163E-1,-6.337E-2,-1.311E-2,0E0,6.739E-1,1.4E2,4.971E3,-7.483E4,4.761E7,How Deep Is Your Love,Romantic Saxophone Quintet,Instrumental,C,262883,128,178
1.179E2,7.383E-1,?,6.347E2,1.726E-3,1.226E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.612E-1,1.224E-1,1.002E-1,-1.365E-1,1.145E-1,7.33E-2,-1.038E-1,8.327E-2,1.466E-1,0E0,7.326E-1,1.212E2,4.568E3,8.679E4,4.491E7,How Deep Is Your Love,Romantic Saxophone Quintet,Instrumental,C,262883,128,178
1.45E2,9.297E-1,?,6.499E2,1.389E-3,1.155E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.954E-2,-6.321E-2,1.995E-1,2.978E-2,5.81E-2,7.082E-2,-2.667E-2,2.47E-2,7.806E-2,0E0,6.43E-1,1.337E2,6.073E3,-3.408E3,6.131E7,How Deep Is Your Love,Romantic Saxophone Quintet,Instrumental,C,262883,128,178
1.338E2,8.086E-1,?,6.457E2,1.61E-3,1.203E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.984E-2,1.494E-2,-1.247E-1,-3.048E-2,1.723E-2,-1.435E-1,-5.229E-2,1.014E-1,2.434E-2,0E0,6.941E-1,1.306E2,4.842E3,-4.9E4,4.497E7,Samba Pa Ti ( Santana ),Smooth Groove Masters,Instrumental,C,172943,128,184
1.325E2,8.789E-1,?,5.991E2,1.426E-3,1.201E-1,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.325E-1,-7.452E-2,1.008E-1,-1.333E-1,-2.124E-1,-1.17E-1,1.607E-2,-5.748E-2,-1.2E-1,0E0,5.941E-1,1.289E2,6.075E3,-2.849E4,6.504E7,Samba Pa Ti ( Santana ),Smooth Groove Masters,Instrumental,C,172943,128,184
1.238E2,8.555E-1,?,6.362E2,1.782E-3,1.619E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.232E-2,-7.796E-2,-4.634E-2,2.226E-2,1.546E-2,-3.789E-2,-9.203E-2,-8.009E-3,1.015E-2,0E0,9.336E-1,1.27E2,5.713E3,-4.242E3,5.763E7,Samba Pa Ti ( Santana ),Smooth Groove Masters,Instrumental,C,172943,128,184
1.297E2,8.672E-1,?,7.598E2,1.418E-3,1.424E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.097E-2,7.54E-2,4.243E-2,3.147E-2,6.534E-2,9.772E-4,-7.915E-2,8.445E-2,-3.868E-2,0E0,7.111E-1,1.304E2,5.263E3,-8.936E3,5.215E7,Super Freak,Classic R&B Hits,Instrumental,C,190158,128,66
1.166E2,8.281E-1,?,7.5E2,1.376E-3,1.309E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.662E-2,-6.199E-2,-1.481E-2,9.895E-3,5.414E-2,3.035E-2,-9.282E-3,3.794E-2,-4.404E-2,0E0,6.908E-1,1.227E2,5.54E3,3.497E4,5.367E7,Super Freak,Classic R&B Hits,Instrumental,C,190158,128,66
1.017E2,6.758E-1,?,5.046E2,1.246E-3,1.06E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.005E-1,-1.069E-1,-8.915E-2,6.906E-2,3.022E-2,1.891E-1,-4.645E-3,1.314E-2,2.122E-1,0E0,5.311E-1,1.143E2,5.025E3,6.697E4,4.656E7,Super Freak,Classic R&B Hits,Instrumental,C,190158,128,66
1.178E2,7.305E-1,?,4.916E2,1.59E-3,1.154E-1,?,7.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.968E-1,-2.564E-3,-1.732E-1,-5.614E-2,1.968E-2,9.816E-2,-1.695E-2,7.126E-2,-4.882E-2,0E0,7.206E-1,1.212E2,5.041E3,5.169E2,4.765E7,Unchained Melody,Paco Nula,Instrumental,C,216124,128,190
8.383E1,6.836E-1,?,5.362E2,1.677E-3,1.259E-1,?,7.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.181E-1,-1.542E-1,-6.192E-2,-1.321E-1,5.554E-3,1.045E-1,4.097E-2,-4.684E-2,-1.1E-1,0E0,7.116E-1,1.066E2,5.811E3,1.231E5,6.169E7,Unchained Melody,Paco Nula,Instrumental,C,216124,128,190
1.053E2,8.125E-1,?,8.062E2,1.691E-3,1.299E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.769E-2,-1.502E-1,1.236E-1,1.631E-3,-1.813E-1,2.013E-2,1.036E-1,3.076E-2,-8.814E-2,0E0,7.13E-1,1.162E2,5.658E3,1.042E5,5.817E7,Unchained Melody,Paco Nula,Instrumental,C,216124,128,190
1.36E2,8.32E-1,?,7.712E2,8.438E-4,8.405E-2,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.261E-2,1.241E-1,-2.084E-2,5.189E-3,1.505E-1,1.491E-1,2.492E-4,6.64E-3,1.222E-1,0E0,3.938E-1,1.329E2,4.821E3,-5.799E3,4.532E7
1.402E2,8.75E-1,?,6.073E2,1.396E-3,1.286E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.688E-2,7.919E-2,1.119E-1,3.325E-2,-4.114E-2,7.899E-2,-6.912E-2,2.151E-2,-1.996E-2,0E0,7.091E-1,1.331E2,5.347E3,-4.196E4,5.057E7
1.174E2,8.398E-1,?,8.985E2,8.777E-4,1.005E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.562E-2,-3.778E-2,1.045E-1,-1.001E-1,9.826E-2,7.391E-2,-2.497E-2,1.477E-1,2.189E-1,0E0,4.008E-1,1.23E2,5.535E3,1.55E4,5.275E7
1.221E2,7.852E-1,?,6.054E2,7.37E-4,5.605E-2,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.044E-2,1.833E-1,3.807E-2,-4.98E-2,-4.496E-2,1.819E-1,-7.507E-2,-2.231E-2,-6.582E-2,0E0,3.346E-1,1.244E2,4.659E3,2.125E4,4.421E7,Bridge Over Troubled Water ( Simo ),Smooth Groove Masters,Instrumental,C,188982,128,167
1.159E2,8.672E-1,?,7.002E2,1.417E-3,1.496E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.008E-3,-4.203E-2,-4.715E-2,-1.09E-1,2.244E-2,5.514E-2,1.143E-2,-6.633E-2,6.908E-2,0E0,7.296E-1,1.213E2,6.025E3,4.27E4,6.377E7,Bridge Over Troubled Water ( Simo ),Smooth Groove Masters,Instrumental,C,188982,128,167
1.648E2,9.883E-1,?,5.756E2,3.699E-4,2.471E-2,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.851E-1,-4.495E-1,3.012E-2,-3.162E-1,8.449E-2,-4.088E-2,-1.441E-1,-1.535E-1,8.878E-2,0E0,1.374E-1,1.392E2,6.874E3,-6.478E4,7.766E7,Bridge Over Troubled Water ( Simo ),Smooth Groove Masters,Instrumental,C,188982,128,167
1.151E2,7.578E-1,?,6.896E2,2.268E-3,1.942E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.054E-2,-4.708E-3,-1.53E-1,7.226E-3,5.073E-3,5.556E-2,9.767E-2,-9.477E-2,-6.903E-2,0E0,1.062E0,1.19E2,5.763E3,2.332E4,5.751E7,Lady in red,Inishkea,Instrumental,C,242533,128,147
1.196E2,7.695E-1,?,6.872E2,1.966E-3,1.783E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.575E-1,6.562E-2,-1.013E-1,7.401E-2,2.809E-2,5.055E-2,4.206E-2,-1.048E-1,-3.933E-2,0E0,9.162E-1,1.222E2,5.145E3,2.017E4,4.552E7,Lady in red,Inishkea,Instrumental,C,242533,128,147
